efficacy,code,name,resource,composition,efficacy.1,indications,alias
温里方-回阳救逆,600620127,四逆加人参汤,《伤寒论》,炙甘草，附片，干姜，人参,回阳救逆，益气养阴,心肾阳虚阴损证。频繁吐利后利止，恶寒而脉微,"与“四顺汤”(《肘后备急方》)、“回阳饮""(《医学集成》)、“人参四顺汤”(《鸡峰普济方》)为异名同方"
温里方-温经散寒,600630010,当归四逆汤,《伤寒论》,当归，桂枝，白芍，细辛，通草，大枣，炙甘草,温经散寒，养血通脉,厥阴伤寒，血脉凝涩，手足厥寒，脉细欲绝，或肠鸣腹痛，下利不止，或阴囊疝气，睾丸掣痛，牵引少腹,
温里方-温经散寒,600630027,阳和汤,《外科证治全生集》,熟地黄，芥子，鹿角胶，姜炭，麻黄，肉桂，甘草,温阳补血，散寒止痛,阴疽。阳虚寒凝而成之流注，阴疽，脱疽，鹤膝风，贴骨疽等漫肿无头，平塌肉陷，皮色不变，酸痛无热，口不渴舌淡苔白者，脉沉细或沉迟,
温里方-温经散寒,600630034,小金丹,《外科证治全生集》,枫香脂，制草乌，五灵脂，地龙，木鳖子，没药，乳香，麝香，当归身，糯米,化痰除湿，祛瘀通络,流注，痰核，瘰疬，乳岩，横法，贴骨疽，鳝拱头等,"原方组成含""墨炭”:墨炭为百年古松燃烧产生的烟矣，加上香料、胶汁等经油化、和剂、蒸杵等工序精制而成。现在已很少用"
温里方-温经散寒,600630041,长胎白术散,《叶氏女科证治》,白术，川芎，熟地黄，阿胶，黄芪，当归，牡蛎，茯苓，艾叶，补骨脂,温阳散寒，养血育胎,血寒宫冷证，症见胎儿存活，但妊娠腹形和宫体明显小于妊娠月龄特征，形寒怕冷，腰腹冷痛，四肢不温，舌淡苔白，脉沉迟滑,
温里方-温经散寒,600630058,黄芪桂枝五物汤,《金匮要略》,黄芪，白芍，桂枝，生姜，大枣,益气温经，和血通痹,血痹。阴阳俱微，外证肌肤麻木不仁，如风痹状；寸口关上微，尺中小紧，脉微涩而紧,与“黄芪五物汤”(《三因极一病证方论》)、“桂枝五物汤”(《赤水玄珠全集》)为异名同方
温里方-温经散寒,600630065,当归四逆加吴茱萸生姜汤,《伤寒论》,当归，桂枝，白芍，细辛，大枣，炙甘草，通草，吴茱萸，生姜，清酒,养血通脉，温散里寒,血虚寒滞，内有久寒者。见有手足厥寒，脉细欲绝，兼见下焦积冷，少腹痛，中焦寒饮，呕吐腹中痛,
温里方-温经散寒,600630072,蜘蛛散,《金匮要略》,蜘蛛，桂枝,辛温通利，散寒化气,寒疝证。症见阴囊偏有大小，时上时下，卧则入腹，立则下囊，阴冷胀痛，痛引少腹，舌质淡，脉弦迟,
温里方-温经散寒,600630096,仓卒散,《三因极一病证方论》,栀子，炮附片,散寒止痛,寒疝入腹，心腹卒痛；及小肠膀胱气绞刺，脾肾气攻，挛急极痛不可忍，屈伸不能，腹中冷，重如石，白汗出,与“夺命散”(《普济方》)为异名同方
温里方-温经散寒,600630102,麻桂饮,《景岳全书》,肉桂，当归，炙甘草，陈皮，麻黄,解表驱寒，补火温阳,伤寒、瘟疫、阴暑、疟疾，凡阴寒气胜而邪有不能散者,
温里方-温经散寒,600630119,三气饮,《景岳全书》,当归，枸杞子，杜仲，熟地黄，牛膝，茯苓，酒白芍，肉桂，细辛，白芷，炙甘草，附片，生姜,散寒通络，祛风除湿，益气养营，滋补肝肾,痛痹。血气亏损，风寒湿三气乘虚内侵筋骨，历节痹痛之极，及痢后鹤膝风痛等证,
补益方-补气,600710019,四君子汤,《太平惠民和剂局方》,人参，白术，茯苓，炙甘草,益气健脾，渗湿止泻,脾胃气虚证。营卫气虚，脏腑怯弱，面色萎白，四肢无力，心腹胀满，全不思食，肠鸣泄泻，呕哕吐逆，舌质淡，苔薄白，脉虚无力,与“白术汤”(《圣济总录》)为异名同方
补益方-补气,600710026,参苓白术散,《太平惠民和剂局方》,莲子，薏苡仁，砂仁，桔梗，炙甘草，炒白扁豆，茯苓，人参，白术，山药,健脾益气，渗湿止泻,脾胃虚弱，食少便溏，四肢乏力，形体消瘦，胸脘痞塞，腹胀肠鸣，面色萎黄，舌苔白腻，脉细缓,与“参术饮”(《张氏医通》)为异名同方
补益方-补气,600710033,补中益气汤,《内外伤辨惑论》,黄芪，炙甘草，人参，当归，陈皮，升麻，柴胡，白术,补中益气，升阳举陷,脾虚气陷证；气虚发热证。脾胃气虚，少气懒言，四肢无力，困倦少食，饮食乏味，不耐劳累，动则气短，或气虚发热，气高而喘，身热而烦，渴喜热饮，其脉洪大，按之无力，皮肤不任风寒，而生寒热头痛或气虚下陷，久泻脱肛,"与""医主汤""(《现代日本汉方处方手册》)为异名同方"
补益方-补气,600710040,生脉散,《医学启源》,人参，麦冬，五味子,益气生津，敛阴止汗,温热、暑热，耗气伤阴证。久咳伤肺，气阴两虚证,与“生脉汤”(《丹溪心法》)为异名同方
补益方-补气,600710057,玉屏风散,《医方类聚》引《究原方》,炙黄芪，白术，防风,益气固表止汗,表虚自汗。虚人腠理不固，易于感冒,
补益方-补气,600710064,完带汤,《傅青主女科》,人参，土炒白术，酒白芍，炒山药，麸炒苍术，陈皮，柴胡，荆芥穗炭，酒车前子，甘草,补脾疏肝，化湿止带,脾虚肝郁，湿浊下注，带下色白或淡黄，清稀无臭，倦怠便溏，面色皓白，舌淡苔白，脉缓或濡弱者,
补益方-补气,600710071,人参五味子汤,《幼幼集成》,人参，茯苓，漂白术，五味子，麦冬，炙甘草,健脾益气,久嗽脾虚，中气怯弱，面白唇白者,
补益方-补气,600710088,保元汤,《博爱心鉴》,人参，黄芪，炙甘草，肉桂，生姜,益气温阳,虚损劳怯，元气不足而见神疲乏力，畏寒懒言，舌淡润，脉沉弱等症,
补益方-补气,600710095,六君子汤,《医学正传》引《太平惠民和剂局方》,人参，白术，茯苓，甘草，陈皮，姜半夏，生姜，大枣,益气健脾，燥湿化痰,脾胃气虚兼痰滞证。脾胃虚弱，面黄体瘦，或久患疟痢，不思乳食，或呕吐泄泻，饮食不化，或时患饮食停滞，或母有前症，致儿为患,
补益方-补气,600710101,香砂六君子汤,《古今名医方论》,人参，白术，茯苓，炙甘草，木香，砂仁，姜半夏，陈皮，生姜,益气健脾，行气化痰,脾胃气虚，痰饮内生，呕吐痞闷，不思饮食，消瘦倦怠，或气虚肿满,
补益方-补气,600710118,加味四君子汤,《三因极一病证方论》,人参，黄芪，茯苓，白术，炙甘草，白扁豆,益气补脾,脾胃气虚之痔血。面色萎黄，心悸耳鸣，气乏脚弱，口淡，食不知味,
补益方-补气,600710125,七味白术散,《小儿药证直诀》,人参，茯苓，白术，广藿香，木香，甘草，葛根,健脾益气，和胃生津,小儿脾胃虚弱，呕吐泄泻，频作不止，口渴烦躁，但欲饮水，乳食不进，身体消瘦,原名：白术散；方名见“七味白术散”(《校注妇人良方》)
补益方-补气,600710132,益气升阳通络方,《眼底病的中医证治研究》,人参，黄芪，白芍，白术，当归，蔓荆子，知母，升麻，夜明砂，鸡血藤，甘草,健脾益气，升阳通络,脾虚气弱络阻证,
补益方-补气,600710149,举元煎,《景岳全书》,人参，炙黄芪，炙甘草，麸炒升麻，麸炒白术,补气摄血，升阳举陷,气虚下陷，血崩血脱，亡阳垂危等证,
补益方-补气,600710156,益气聪明汤,《东垣试效方》,黄芪，人参，炙甘草，麸炒升麻，炒蔓荆子，白芍，黄柏，葛根,益气升阳，聪耳明目,脾胃气虚所致的内障目昏、耳鸣耳聋,
补益方-补气,600710163,升陷汤,《医学衷中参西录》,黄芪，知母，柴胡，桔梗，升麻,益气升陷,胸中大气下陷，气短不足以息，或努力呼吸，有似乎喘，或气息将停，危在顷刻，兼见寒热往来，或咽干作渴，或满闷怔忡，或神昏健忘，脉沉迟微弱,
补益方-补气,600710170,升阳益胃汤,《内外伤辨惑论》,黄芪，姜半夏，人参，炙甘草，独活，防风，白芍，羌活，陈皮，茯苓，柴胡，泽泻，白术，黄连片，生姜，大枣,益气升阳，清热除湿,脾胃气虚，湿郁生热证。脾胃虚弱，湿热滞留中焦，怠惰嗜卧，四肢不收，体重节肿，口苦舌干，饮食无味，食不消化，大便不调，小便频数兼见肺病，洒淅恶寒，惨惨不乐，面色恶而不和者,"与""益胃汤""(《医级》)为异名同方"
补益方-补气,600710187,补气运脾汤,《证治准绳》引《医学统旨》,人参，白术，茯苓，甘草，炙黄芪，橘红，砂仁，生姜，大枣,补气健脾，行气助运,中气不运之噎塞,
补益方-补气,600710194,补肺汤,《永类钤方》,人参，黄芪，熟地黄，五味子，紫菀，桑白皮,补益肺气,短气，喘咳，少气不足以息,
补益方-补气,600710200,何人饮,《景岳全书》,何首乌，人参，当归，陈皮，煨姜,益气养血，扶正截疟,疟疾久发不止，气血两虚证。寒热时作，稍劳即发，面色萎黄，倦怠乏力，食少自汗，形体消瘦；舌淡，脉缓大而虚,
补益方-补气,600710217,黄芪建中汤,《金匮要略》,黄芪，白芍，桂枝，炙甘草，生姜，大枣，饴糖,温中补气，和里缓急,阴阳气血虚弱证。虚劳里急，诸不足，小腹急痛，脐下虚满，面色萎黄，唇口干燥，胸中烦悸，少力身重，骨肉酸痛，行动喘乏，食欲不振，病后虚弱，自汗盗汗,
补益方-补气,600710224,安冲汤,《医学衷中参西录》,黄芪，龙骨，牡蛎，地黄，白芍，海螵蛸，茜草，续断片，白术,补气养血，固冲止血,妇人月经过多，过期不止，或不时漏下,
补益方-补气,600710231,黄芪汤,《金匮翼》,黄芪，陈皮，火麻仁，蜂蜜,补气润肠,气虚便秘证。排便困难，便后乏力，面目神疲，脉弱,
补益方-补气,600710248,异功散,《小儿药证直诀》,人参，白术，茯苓，炙甘草，陈皮,益气健脾，理气化滞,小儿消化不良属脾气虚气滞者,又名：钱氏异功散。与“五味异功散”(《保婴撮要》)为异名同方
补益方-补气,600710255,当归鸡血藤汤,《中医伤科学》,当归，熟地黄，龙眼肉，白芍，丹参，鸡血藤,补气补血,骨伤患者后期气血虚弱，肿瘤经化疗或放疗期间有白细胞及血小板减少者,
补益方-补气,600710262,保真汤,《劳症十药神书》,人参，黄芪，白术，甘草，茯苓，五味子，当归，地黄，熟地黄，天冬，麦冬，白芍，柴胡，厚朴，地骨皮，黄柏，知母，陈皮，生姜，大枣,补虚除热,劳证骨蒸体虚。虚劳骨蒸，潮热盗汗,
补益方-补气,600710279,温肺止流丹,《辨证录》,人参，荆芥，细辛，诃子，甘草，桔梗，鱼脑石,温肺止流，通散鼻窍,鼻渊属肺气虚证。鼻黏膜肿胀色白，鼻痒，喷嚏，涕多清稀色白，鼻塞声重，嗅觉减退，易感风寒；舌淡苔白，脉浮缓弱,
补益方-补气,600710286,人参健脾汤,《证治准绳》,人参，麸炒白术，茯苓，山药，陈皮，木香，砂仁，炙黄芪，当归，制远志，炒酸枣仁,健脾益气，和胃止泻,脾胃虚弱引起的饮食不化，脘闷嘈杂，恶心呕吐，腹痛便溏，不思饮食，体弱倦怠,与“人参健脾丸”(《景岳全书》)为异名同方
补益方-补气,600710293,五痿汤,《医学心悟》,人参，白术，茯苓，炙甘草，当归，薏苡仁，麦冬，黄柏，知母,补益心脾,五脏气阴亏虚，湿热相加，以致宗筋痿纵，肌肉瘦削，运动无力，神疲，内热；舌淡而干，脉虚数,
补益方-补气,600710309,固真汤,《证治准绳》,炙黄芪，酸枣仁，人参，白芍，当归，地黄，茯苓，甘草，陈皮,敛汗补肝,小儿身发火热，自汗不止，眼睛昏花，呵欠啼叫，未愈而痘随见,
补益方-补气,600710316,独参汤,《是斋百一选方》,人参,大补元气,元气欲脱，妇人血崩。症见突然出血不止，大汗出，面色苍白，气短脉微等,原名：破证夺命丹；方名见“独参汤”《鲁府禁方》。与“夺命散”(景岳全书)为异名同方
补益方-补气,600710323,胎元饮,《景岳全书》,人参，当归，杜仲，白芍，熟地黄，白术，炙甘草，陈皮,补肾固胎,妇人冲任不足，胎元不安不固,
补益方-补气,600710330,益气导溺汤,《中医妇科治疗学》,南沙参，白术，白扁豆，茯苓，桂枝，蜜升麻，桔梗，通草，乌药,益气升清，温阳利尿,妊娠气虚下陷，小便不通，脐腹胀痛，面色苍白带青，心悸气短，神倦食少；舌淡苔白，脉沉滑无力,
补益方-补气,600710347,调元肾气丸,《外科正宗》,酒地黄，山萸肉，山药，牡丹皮，茯苓，人参，当归，泽泻，麦冬，龙骨，地骨皮，木香，砂仁，盐黄柏，知母,补肾气养血，行瘀散肿，破坚利窍,房欲劳伤，忧恐损肾，致肾气弱而骨失荣养，遂生骨瘤，其患坚硬如石，形色或紫或不紫，推之不移，坚贴于骨，形体日渐衰瘦，气血不荣，皮肤枯槁，甚者寒热交作，饮食无味，举动艰辛，脚膝无力者,
补益方-补气,600710354,调元散,《活幼心书》,山药，人参，茯苓，茯神，白术，白芍，熟地黄，当归，黄芪，川芎，甘草，石，莒，蒲,健脾理气,小儿变蒸，脾弱不乳，吐乳多啼,
补益方-补气,600710361,都气丸,《张氏医通》,熟地黄，山萸肉，山药，牡丹皮，茯苓，泽泻，五味子,滋肾纳气,肺肾两虚证。肾水不固，咳嗽滑精,与“七味都气丸”(《医宗己任编》)为异名同方
补益方-补气,600710378,黄芪当归散,《医宗金鉴》,人参，黄芪，白术，白芍，甘草，益智仁，当归，生姜，大枣，猪，脖,补气固脱,产后小便不能约束而自遗，或排尿淋漓挟有血丝，脉缓,
补益方-补气,600710385,黄芪鳖甲散,《太平惠民和剂局方》,人参，肉桂，桔梗，地黄，法半夏，紫菀，知母，赤芍，黄芪，炙甘草，桑白皮，天冬，醋鳖甲，秦艽，茯苓，地骨皮，柴胡,补阴阳，益气血，清劳热,适用于气血阴阳皆虚。症见五心烦热，四肢无力，咳嗽咽干，骨蒸，自汗或盗汗等症,
补益方-补气,600710392,清心莲子饮,《太平惠民和剂局方》,黄芩片，麦冬，地骨皮，车前子，炙甘草，石莲子，茯苓，炙黄芪，人参,清心渗湿，益气养阴,心火偏旺，气阴两虚，湿热下注，遗精淋浊，血崩带下，遇劳则发；或肾阴不足，口舌干燥，烦躁发热,
补益方-补气,600710408,保生汤,《妇人大全良方》引温隐居方,人参，甘草，白术，香附，乌药，橘红,养胃调气,妊娠恶阻，恶闻食气，或但嗜一物，或大吐，或时吐清水，脉滑大而六部俱匀者,
补益方-补气,600710415,茯苓补心汤,《三因极一病证方论》,茯苓，人参，前胡，姜半夏，川芎，陈皮，麸炒枳壳，紫苏叶，桔梗，炙甘草，干姜，当归，白芍，熟地黄,补心安神，行气化痰,心虚寒病，苦悸恐不乐，心腹痛，难以言，心寒，恍惚喜悲愁恚怒，衄血，面黄，烦闷，五心热渴，独语不觉，咽喉痛，舌本强，冷汗出，善忘，恐走，及治妇人怀孕，恶阻吐呕，眩晕，四肢怠惰，全不纳食,
